CustomerKey,CustomerCode,FirstName,LastName,Education,Occupation,GeographyKey
10790,21789,Lauren,Griffin,Bachelors,Management,31
10791,21790,James,Diaz,Bachelors,Management,21
10792,21791,Richard,Price,Bachelors,Management,5
10795,21794,Alyssa,James,Partial College,Professional,42
10796,21795,Tristan,Bennett,Partial College,Professional,5
10799,21798,Jade,Sanders,Partial College,Professional,76
10800,21799,Angel,Cook,Partial College,Professional,76
10801,21800,Heidi,Raman,Partial College,Professional,30
10802,21801,Kaylee,Cooper,Partial College,Professional,33
10805,21804,Brooke,Cook,High School,Professional,88
10806,21805,Lucas,Russell,Partial College,Professional,73
10807,21806,Kelvin,Xie,Partial College,Professional,12
6616,17615,Brittany,Long,Bachelors,Professional,29
18892,CS799,Unknown,Unknown,Unknown,Unknown,144
10789,21788,Spencer,Barnes,Bachelors,Management,43
10798,21797,Kelvin,Gao,Partial College,Professional,8
12481,23480,Sydney,Coleman,Partial College,Professional,10
12490,23489,Autumn,Huang,Partial College,Professional,8
12461,23460,Javier,Ramos,Partial College,Professional,92
12029,23028,Anna,Taylor,Bachelors,Management,33
10794,21793,Kaylee,Scott,Partial College,Professional,25
10803,21802,Lucas,Roberts,Bachelors,Management,37
12467,23466,Alyssa,Miller,Partial College,Professional,83
12476,23475,Richard,Martin,Graduate Degree,Management,53
12510,23509,Faith,Powell,Graduate Degree,Management,87
6617,17616,Daniel,Weisman,Bachelors,Skilled Manual,86
2259,13258,Anne,Dominguez,Partial College,Professional,106
2260,13259,Allen,Garcia,Partial College,Professional,100
2261,13260,James,Flores,Partial College,Professional,66
2265,13264,Melanie,Sanchez,High School,Professional,69
2266,13265,Luke,Adams,High School,Professional,60
2262,13261,Lindsey,Andersen,Partial College,Professional,60
4478,15477,Jose,Adams,Graduate Degree,Professional,28
4480,15479,Andrea,Wright,Graduate Degree,Professional,83
4482,15481,Jamie,Zhang,Graduate Degree,Professional,15
4483,15482,Audrey,Rubio,Graduate Degree,Professional,24
4484,15483,Katherine,Robinson,Graduate Degree,Professional,5
4485,15484,Samuel,Henderson,Graduate Degree,Professional,26
4487,15486,Kevin,Griffin,Graduate Degree,Professional,52
4488,15487,Jesse,Ramirez,Graduate Degree,Professional,37
10745,21744,Emma,Perry,Bachelors,Management,28
10903,21902,Natalie,James,Graduate Degree,Management,55
11050,22049,Allen,Patel,Graduate Degree,Management,16
11054,22053,Jaime,Goel,Bachelors,Management,16
11055,22054,Russell,Raji,Bachelors,Management,16
11056,22055,Hannah,Clark,Bachelors,Management,41
11071,22070,Eduardo,Brown,Bachelors,Management,28
11072,22071,Gabriel,Carter,Bachelors,Management,45
11073,22072,Devin,Russell,Bachelors,Management,35
8854,19853,Ricky,Ramos,Bachelors,Management,130
8855,19854,Katherine,Hall,Bachelors,Management,56
8857,19856,Tammy,Madan,Bachelors,Management,12
8858,19857,Megan,Rogers,Bachelors,Management,27
8859,19858,Jenna,Collins,Bachelors,Management,81
8860,19859,Lisa,Zhao,Bachelors,Management,15
4475,15474,Cameron,Lal,Bachelors,Skilled Manual,41
4477,15476,Alyssa,Powell,Graduate Degree,Professional,54
10910,21909,Allison,Ward,Bachelors,Management,33
4476,15475,Kaitlyn,Brooks,Bachelors,Skilled Manual,35
4481,15480,Denise,Lopez,Graduate Degree,Professional,12
11053,22052,Zachary,Butler,Graduate Degree,Management,2
11076,22075,Pedro,Patel,Bachelors,Management,2
4486,15485,Jordan,Wright,Graduate Degree,Professional,40
7755,18754,Isabella,Mitchell,High School,Skilled Manual,41
7758,18757,Frederick,Srini,High School,Skilled Manual,8
7763,18762,Arthur,Wilson,High School,Skilled Manual,9
7765,18764,Natalie,Scott,High School,Skilled Manual,34
7766,18765,Noah,Shan,High School,Skilled Manual,14
7772,18771,Robert,Green,Partial College,Skilled Manual,55
7773,18772,Julia,Hill,Partial College,Skilled Manual,6
7774,18773,Cassidy,Price,Partial College,Skilled Manual,6
7775,18774,Justin,Flores,Partial College,Skilled Manual,35
11873,22872,Sara,Bailey,Partial College,Skilled Manual,29
11874,22873,Robert,Williams,Partial College,Skilled Manual,2
11875,22874,Drew,Anand,High School,Skilled Manual,29
11876,22875,Robert,Russell,High School,Skilled Manual,55
11879,22878,Angelica,Ross,Partial College,Skilled Manual,48
11880,22879,Jocelyn,Russell,Partial College,Skilled Manual,42
11881,22880,Ashley,Harris,High School,Skilled Manual,75
11884,22883,Xavier,Morgan,Partial College,Skilled Manual,87
11885,22884,Danielle,Richardson,Partial College,Skilled Manual,81
11886,22885,Caleb,Henderson,Graduate Degree,Professional,14
11887,22886,Andrea,King,Graduate Degree,Professional,17
11889,22888,Abigail,Long,Partial College,Skilled Manual,83
11891,22890,Alexis,Hall,Bachelors,Professional,19
11892,22891,Andrea,Gonzalez,Bachelors,Professional,40
11895,22894,Danielle,Ramirez,Graduate Degree,Professional,46
11897,22896,Logan,Miller,Bachelors,Professional,11
11898,22897,Arianna,Ramirez,Bachelors,Professional,88
11900,22899,Charles,Carter,Bachelors,Professional,44
11901,22900,Hunter,Li,Bachelors,Professional,52
11903,22902,Pedro,Madan,Graduate Degree,Professional,8
11969,22968,Logan,Perez,High School,Skilled Manual,79
11973,22972,Bailey,James,High School,Skilled Manual,52
18893,CS800,Unknown,Unknown,Unknown,Unknown,145
13759,24758,Gabriella,Adams,Partial College,Clerical,82
13761,24760,Julian,Coleman,Partial College,Clerical,52
13762,24761,Lawrence,Rubio,Partial College,Clerical,24
13763,24762,Warren,Xu,Graduate Degree,Skilled Manual,29
13766,24765,Morgan,Alexander,Graduate Degree,Skilled Manual,10
13767,24766,Christian,White,Graduate Degree,Skilled Manual,74
13768,24767,Lauren,Jackson,Graduate Degree,Skilled Manual,4
13769,24768,Jordan,Ross,Graduate Degree,Skilled Manual,28
13771,24770,Isaac,Wright,Graduate Degree,Skilled Manual,32
13773,24772,Greg,Russell,Graduate Degree,Skilled Manual,56
13776,24775,Alexandra,Alexander,Graduate Degree,Skilled Manual,28
13777,24776,Samantha,Perry,Graduate Degree,Skilled Manual,5
13778,24777,Eric,Adams,Graduate Degree,Skilled Manual,34
13796,24795,Alexandra,Lewis,Bachelors,Skilled Manual,75
13797,24796,Jessica,Simmons,Bachelors,Skilled Manual,39
13798,24797,Dylan,Flores,Bachelors,Skilled Manual,53
13799,24798,Lawrence,Moreno,Bachelors,Skilled Manual,8
13801,24800,Eduardo,Young,Graduate Degree,Professional,8
13802,24801,Chase,Bailey,Graduate Degree,Professional,73
13803,24802,Timothy,Allen,Graduate Degree,Professional,17
13804,24803,Anna,Diaz,High School,Skilled Manual,76
13807,24806,Faith,Russell,Graduate Degree,Professional,16
13808,24807,Anne,Moreno,Graduate Degree,Professional,24
13809,24808,Eric,Perez,Graduate Degree,Professional,18
13811,24810,Alyssa,Richardson,Bachelors,Skilled Manual,13
13812,24811,Trinity,Ramirez,Bachelors,Skilled Manual,55
13813,24812,Johnathan,Sai,Bachelors,Skilled Manual,24
13814,24813,Armando,Schmidt,Bachelors,Skilled Manual,30
13816,24815,Victoria,Clark,Graduate Degree,Professional,24
7771,18770,Aaron,Hernandez,Partial College,Skilled Manual,12
13770,24769,Brendan,Lal,Graduate Degree,Skilled Manual,28
13800,24799,Byron,Sanz,Bachelors,Skilled Manual,91
13815,24814,Gabriel,Washington,Graduate Degree,Professional,84
11888,22887,Mason,Richardson,Partial College,Skilled Manual,56
11971,22970,Mary,Phillips,High School,Skilled Manual,8
13775,24774,Xavier,Gonzales,Graduate Degree,Skilled Manual,81
13805,24804,Tonya,Raji,Bachelors,Skilled Manual,28
11877,22876,Jenna,Campbell,High School,Skilled Manual,9
11893,22892,Timothy,Mitchell,Graduate Degree,Professional,42
11899,22898,Melanie,Washington,Bachelors,Professional,44
13765,24764,Abigail,Hughes,Graduate Degree,Skilled Manual,11
13780,24779,Morgan,Lee,Graduate Degree,Skilled Manual,47
13795,24794,Cody,Sanchez,Bachelors,Skilled Manual,48
13810,24809,Alyssa,Moore,Graduate Degree,Professional,20
12196,23195,Xavier,Mohamed,Bachelors,Skilled Manual,77
771,11770,Peter,Nara,Graduate Degree,Skilled Manual,92
773,11772,Cameron,Moore,Graduate Degree,Skilled Manual,74
774,11773,Gavin,Diaz,Graduate Degree,Skilled Manual,44
775,11774,Emma,Sanchez,Graduate Degree,Skilled Manual,31
12211,23210,Timothy,Gray,Bachelors,Professional,30
12212,23211,Rebekah,Kovár,Bachelors,Professional,3
12214,23213,Noah,Green,Bachelors,Professional,54
12215,23214,Kaylee,James,Bachelors,Professional,36
12216,23215,Juan,Richardson,Bachelors,Professional,21
13819,24818,Diane,Rubio,Graduate Degree,Professional,29
13821,24820,David,Clark,Graduate Degree,Professional,47
13822,24821,Melissa,Alexander,Graduate Degree,Professional,14
13823,24822,Paige,Cook,Graduate Degree,Professional,28
13824,24823,Vincent,Zhao,Graduate Degree,Professional,28
13827,24826,Richard,Powell,Bachelors,Skilled Manual,53
13820,24819,Jack,Shan,Graduate Degree,Professional,80
12198,23197,Cole,Cook,Bachelors,Skilled Manual,39
772,11771,Isaac,Rivera,Graduate Degree,Skilled Manual,47
12213,23212,James,Jones,Bachelors,Professional,22
7345,18344,Caleb,Turner,Partial College,Skilled Manual,35
4960,15959,Logan,Rodriguez,Partial College,Professional,7
4963,15962,Benjamin,Winter,High School,Professional,77
4967,15966,Natalie,Foster,High School,Professional,81
4968,15967,Dakota,Diaz,High School,Professional,29
4969,15968,Edward,Gonzalez,High School,Professional,35
4971,15970,Samuel,Thompson,Partial High School,Skilled Manual,41
4972,15971,Ryan,Jenkins,Graduate Degree,Management,82
4973,15972,Caitlin,Bailey,Graduate Degree,Management,12
4974,15973,Christopher,Garcia,Graduate Degree,Management,86
7344,18343,Dalton,Green,Partial College,Skilled Manual,20
4970,15969,Sean,Murphy,High School,Professional,87
4964,15963,Madison,Smith,High School,Professional,79
12595,23594,Paula,Diaz,Partial College,Professional,15
12669,23668,Jessica,Hughes,High School,Professional,3
12670,23669,Sean,Torres,Graduate Degree,Management,20
12672,23671,Fernando,Thomas,Graduate Degree,Management,53
12673,23672,Abigail,Flores,Graduate Degree,Management,79
12675,23674,Jeremiah,Walker,Graduate Degree,Management,44
12678,23677,Charles,Lewis,Bachelors,Management,23
12679,23678,Kelly,Diaz,Bachelors,Management,6
12681,23680,Anna,Powell,Bachelors,Management,41
12684,23683,Dana,Alonso,Bachelors,Management,2
12686,23685,Alexa,Reed,Bachelors,Management,18
12687,23686,Rachel,Murphy,Bachelors,Management,43
12690,23689,Kayla,Hall,High School,Professional,26
12702,23701,Marissa,Barnes,High School,Professional,56
12704,23703,Jacqueline,Sanchez,High School,Professional,28
12705,23704,Christopher,Moore,High School,Professional,18
12706,23705,Jeremy,Bryant,High School,Professional,44
12707,23706,Mackenzie,Cooper,Bachelors,Management,84
12709,23708,Victoria,Coleman,Bachelors,Management,41
12710,23709,Devin,Perry,Bachelors,Management,42
12711,23710,Anna,Sanchez,High School,Professional,53
12712,23711,Fernando,Diaz,Bachelors,Management,86
12714,23713,Arianna,Butler,Bachelors,Management,32
12716,23715,Isabel,Flores,Bachelors,Management,1
12718,23717,Aidan,Griffin,Partial College,Professional,7
12719,23718,Nelson,Blanco,Partial College,Professional,15
12721,23720,Anna,Davis,Partial College,Professional,52
12722,23721,John,Clark,Partial College,Professional,42
12723,23722,Andrea,Perez,Partial College,Professional,55
12724,23723,Jose,Phillips,Partial College,Professional,6
18880,CS785,Unknown,Unknown,Unknown,Unknown,146
12691,23690,Angel,James,High School,Professional,46
12713,23712,Riley,Murphy,Bachelors,Management,31
12725,23724,Gabrielle,Hughes,Partial College,Professional,37
12671,23670,Mya,Henderson,Graduate Degree,Management,81
12703,23702,Eduardo,James,High School,Professional,45
12715,23714,Joseph,Williams,Bachelors,Management,81
12676,23675,Emmanuel,Prasad,Bachelors,Management,8
12685,23684,Jasmine,Rodriguez,Bachelors,Management,17
12708,23707,William,Anderson,Bachelors,Management,47
7454,18453,Caroline,Patterson,Partial College,Skilled Manual,75
7456,18455,Alejandro,Wu,Partial College,Skilled Manual,45
7457,18456,Timothy,Bailey,Partial College,Skilled Manual,17
7461,18460,Faith,Butler,Partial College,Skilled Manual,27
18894,CS802,Unknown,Unknown,Unknown,Unknown,147
14294,25293,Eric,Gonzales,Bachelors,Management,78
7455,18454,George,Perez,Partial College,Skilled Manual,12
14092,25091,Jessie,Zeng,Bachelors,Professional,30
14097,25096,Victoria,Bennett,Partial College,Skilled Manual,8
14099,25098,Logan,Long,Partial College,Skilled Manual,75
14100,25099,Melanie,Hayes,Partial College,Skilled Manual,27
14104,25103,Shelby,Brooks,Bachelors,Professional,30
14106,25105,Warren,Nara,Graduate Degree,Professional,30
14147,25146,Carson,Gonzales,Partial High School,Skilled Manual,48
14149,25148,Ryan,Simmons,High School,Professional,24
14150,25149,Samantha,Griffin,High School,Professional,88
14151,25150,Xavier,Jones,Bachelors,Management,54
14152,25151,Jasmine,Washington,Partial High School,Skilled Manual,40
14154,25153,Ryan,Coleman,Bachelors,Management,88
14159,25158,Stephanie,Long,Partial College,Professional,53
14160,25159,Katelyn,Cooper,Partial College,Professional,10
14161,25160,Mackenzie,Stewart,Partial College,Professional,74
14164,25163,Natalie,Griffin,Partial College,Professional,18
14165,25164,Isaac,Parker,Partial College,Professional,12
14166,25165,Ashley,Brown,Partial College,Professional,2
14167,25166,Miguel,Jenkins,Partial College,Professional,9
14169,25168,Micheal,Hernandez,Partial High School,Skilled Manual,16
14172,25171,Christopher,Rodriguez,Partial College,Professional,76
14175,25174,Monica,Smith,Partial College,Professional,148
14176,25175,Nathan,Chen,Partial College,Professional,80
14179,25178,Jasmine,Kelly,Partial College,Professional,84
14180,25179,Miguel,Thompson,Partial College,Professional,84
14181,25180,Ana,Simmons,High School,Professional,89
14183,25182,Natalie,Simmons,High School,Professional,81
14184,25183,Michael,Thomas,High School,Professional,10
14187,25186,Angelica,Coleman,Partial College,Professional,38
5127,16126,Faith,Kelly,Partial College,Skilled Manual,56
5128,16127,Amanda,Edwards,Partial College,Skilled Manual,15
5131,16130,Mike,Seamans,Bachelors,Professional,41
5132,16131,Albert,Romero,Bachelors,Professional,12
5136,16135,Chelsea,Raman,Partial College,Skilled Manual,3
5137,16136,George,Srini,Partial College,Skilled Manual,53
5138,16137,Timothy,King,Partial College,Skilled Manual,83
5140,16139,Jacqueline,Alexander,Partial College,Skilled Manual,26
5142,16141,Shelby,Ramirez,Partial College,Skilled Manual,38
5143,16142,Sophia,King,Bachelors,Professional,74
5145,16144,Patrick,Kelly,Graduate Degree,Professional,82
5146,16145,Sydney,Anderson,Graduate Degree,Professional,79
5147,16146,Jacquelyn,Saunders,Graduate Degree,Professional,8
13223,24222,Sierra,Green,High School,Skilled Manual,76
13224,24223,Abigail,Alexander,High School,Skilled Manual,87
13225,24224,Nicole,Perry,High School,Skilled Manual,10
13226,24225,Jeffery,Yang,Partial College,Skilled Manual,16
13228,24227,Sara,Phillips,Partial College,Skilled Manual,44
13232,24231,Makayla,Cox,Partial College,Skilled Manual,5
13233,24232,Ryan,Johnson,Partial College,Skilled Manual,26
13234,24233,Jada,Parker,Partial College,Skilled Manual,26
13235,24234,Eduardo,Martinez,Partial College,Skilled Manual,26
7516,18515,Gabrielle,Patterson,Partial College,Professional,87
7517,18516,Juan,Brooks,Graduate Degree,Management,73
7530,18529,Albert,Castro,High School,Skilled Manual,149
13239,24238,Sean,Richardson,Partial College,Skilled Manual,16
13240,24239,Miguel,Hernandez,Partial College,Skilled Manual,40
13260,24259,Gavin,Price,Bachelors,Professional,53
13261,24260,Blake,Perry,Partial College,Skilled Manual,86
13262,24261,Emma,Jones,Partial College,Skilled Manual,30
13264,24263,Brooke,Brooks,Partial College,Skilled Manual,43
13265,24264,Richard,Long,Partial College,Skilled Manual,9
13266,24265,Seth,McDonald,Partial College,Skilled Manual,56
13286,24285,Jesse,Cox,Partial College,Skilled Manual,29
9379,20378,Nathan,Jai,Graduate Degree,Management,29
9390,20389,Lee,Romero,Graduate Degree,Management,92
9391,20390,Ross,Ramos,Graduate Degree,Management,53
9392,20391,Meghan,Serrano,Graduate Degree,Management,30
9393,20392,Destiny,Ramirez,Bachelors,Management,33
9395,20394,Emma,Butler,Bachelors,Management,83
14098,25097,Fernando,Gonzales,Partial College,Skilled Manual,87
14182,25181,Jesse,Torres,High School,Professional,77
9394,20393,Kaitlyn,White,Bachelors,Management,17
14103,25102,Stephanie,Kelly,Bachelors,Professional,16
14153,25152,Maria,Sanders,High School,Professional,43
14171,25170,Logan,Walker,Partial College,Professional,80
5130,16129,Jordyn,Russell,High School,Skilled Manual,77
13255,24254,Emily,Washington,Partial College,Skilled Manual,19
13263,24262,Daniel,Thomas,Partial College,Skilled Manual,43
5139,16138,David,Butler,Graduate Degree,Professional,42
14093,25092,Emily,Jackson,Partial College,Skilled Manual,54
14168,25167,Elijah,Hughes,Partial College,Professional,21
5135,16134,Roy,Hernandez,Partial College,Skilled Manual,3
13227,24226,Brian,Morris,Partial College,Skilled Manual,42
9389,20388,Natasha,Gill,Graduate Degree,Management,8
5144,16143,Sara,Evans,Bachelors,Professional,40
5216,16215,Thomas,Turner,Graduate Degree,Skilled Manual,89
5217,16216,Charles,Mitchell,Graduate Degree,Skilled Manual,88
5218,16217,Amanda,Gonzales,Graduate Degree,Skilled Manual,52
5229,16228,Rafael,Zhu,Partial College,Clerical,15
5231,16230,Craig,Blanco,Partial College,Clerical,2
5232,16231,Dana,Martin,Partial College,Clerical,8
5233,16232,Chase,Richardson,Partial College,Clerical,82
5234,16233,Rebecca,King,Graduate Degree,Skilled Manual,36
5236,16235,Sebastian,Morris,Partial College,Clerical,6
9522,20521,Gina,Carlson,High School,Professional,53
9523,20522,Kevin,Parker,Bachelors,Management,22
9524,20523,Emma,Howard,Bachelors,Management,43
9525,20524,Angelica,Jenkins,Partial College,Professional,75
9527,20526,Brittany,Alexander,Partial College,Professional,36
9528,20527,Sydney,Harris,Partial College,Professional,9
9530,20529,Destiny,Jackson,Partial College,Professional,8
13937,24936,Caleb,Scott,Graduate Degree,Management,25
13938,24937,Jordan,Evans,Graduate Degree,Management,29
13939,24938,Julia,Martinez,Graduate Degree,Management,86
13942,24941,Wyatt,Garcia,Bachelors,Management,77
